TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TXN101989,2025-10-27,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,3,229.29,687.87,Cash
TXN102873,2025-09-12,CUST1041,Sushma Bhattarai,Biratnagar - Main Road,Bakery,Sliced Bread,3,237.43,712.29,Khalti
TXN104173,2025-06-15,CUST1149,Sarita Poudel,Lalitpur - Pulchowk,Dairy,Yogurt (Dahi) 500g,3,68.61,205.83,Khalti
TXN102551,2025-05-16,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Dairy,Nimbus Cheese Slices,2,246.62,493.24,eSewa
TXN102317,2025-05-21,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Beverages,Coca-Cola 1.5L,2,482.05,964.1,eSewa
TXN103447,2025-07-25,CUST1110,Sushma Karki,Kathmandu - New Road,Beverages,Gorkha Beer (6-pack),4,338.0,1352.0,Debit/Credit Card
TXN102287,2025-04-26,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Wall Clock,1,2382.82,2382.82,Bank Transfer
TXN101232,2025-06-15,CUST1056,Alina Shrestha,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),4,151.88,607.52,Bank Transfer
TXN105921,2025-04-01,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,4,382.61,1530.44,Cash
TXN100042,2025-10-06,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,1,1039.76,1039.76,Debit/Credit Card
TXN103988,2025-02-24,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Electronics,Wall Clock,3,2797.02,8391.06,eSewa
TXN105402,2025-04-08,CUST1091,Rajesh Thapa,Pokhara - Lakeside,Apparel,Winter Jacket,3,880.89,2642.67,eSewa
TXN100108,2025-11-15,CUST1110,Sushma Karki,Kathmandu - New Road,Dairy,Paneer 250g,2,211.89,423.78,eSewa
TXN101533,2025-10-19,CUST1128,Milan Karki,Kathmandu - New Road,Apparel,Kids Frock,2,640.0,1280.0,Khalti
TXN104880,2025-01-09,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,2,221.45,442.9,Cash
TXN103952,2025-03-24,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Bakery,Chocolate Cake Slice,2,296.15,592.3,eSewa
TXN104837,2025-02-02,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Beverages,Gorkha Beer (6-pack),3,113.79,341.37,Khalti
TXN103520,2025-12-19,CUST1057,Neha Karki,Kathmandu - New Road,Beverages,Tea Leaves (Ilam) 250g,1,163.75,163.75,Khalti
TXN101485,2025-06-05,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Dairy,Paneer 250g,2,376.1,752.2,Bank Transfer
TXN102824,2025-07-16,CUST1040,Puja Gurung,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),4,660.7,2642.8,Cash
TXN104216,2025-11-21,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Dairy,Nimbus Cheese Slices,2,165.33,330.66,Debit/Credit Card
TXN100305,2025-08-23,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Personal Care,Dove Soap,2,223.8,447.6,Khalti
TXN103976,2025-03-11,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,1,325.12,325.12,Khalti
TXN105023,2025-09-25,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Grocery,Wheat Flour 5kg,2,278.73,557.46,eSewa
TXN105925,2025-03-11,CUST1056,Alina Shrestha,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,3,278.96,836.88,Cash
TXN101952,2025-08-02,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Personal Care,Colgate Toothpaste,4,150.63,602.52,Khalti
TXN100885,2025-07-04,CUST1039,Sabina Thapa,Kathmandu - New Road,Electronics,Power Bank 10000mAh,1,3296.92,3296.92,Khalti
TXN102312,2025-11-10,CUST1098,Bijay Khadka,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,1,686.17,686.17,Cash
TXN104581,2025-01-08,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),3,2119.57,6358.71,Cash
TXN104795,2025-12-07,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Electronics,Wall Clock,1,1152.57,1152.57,eSewa
TXN102232,2025-10-02,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Apparel,Formal Shirt,4,566.29,2265.16,Khalti
TXN104739,2025-07-31,CUST1097,Milan Basnet,Kathmandu - New Road,Household,Surf Excel 1kg,1,165.15,165.15,Khalti
TXN105979,2025-02-05,CUST1097,Milan Basnet,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),3,790.61,2371.83,eSewa
TXN102880,2025-12-29,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Beverages,Nescafe Coffee 100g,2,179.1,358.2,eSewa
TXN104135,2025-09-09,CUST1088,Deepak Lama,Kathmandu - Kupondole,Electronics,Wall Clock,1,3127.51,3127.51,Cash
TXN105527,2025-10-05,CUST1122,Prakash Shrestha,Biratnagar - Main Road,Household,Vim Dishwash Bar,1,700.33,700.33,eSewa
TXN102175,2025-09-24,CUST1017,Nabin Lama,Kathmandu - Kupondole,Personal Care,Nivea Body Lotion,1,438.63,438.63,Khalti
TXN105645,2025-11-06,CUST1000,Rohit Gurung,Pokhara - Lakeside,Dairy,Yogurt (Dahi) 500g,2,239.89,479.78,eSewa
TXN104312,2025-06-03,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Household,Steel Lunch Box,4,1076.58,4306.32,Cash
TXN103023,2025-11-29,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Grocery,Wai Wai Noodles (pack),4,805.69,3222.76,Khalti
TXN102339,2025-04-20,CUST1110,Sushma Karki,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,4,111.9,447.6,Khalti
TXN102237,2025-08-07,CUST1076,Bikash Shrestha,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,3,493.14,1479.42,eSewa
TXN104062,2025-07-10,CUST1045,Sunita Magar,Kathmandu - Kupondole,,Sanitary Pads Pack,4,352.17,1408.68,eSewa
TXN105787,2025-09-03,CUST1110,Sushma Karki,Kathmandu - New Road,Dairy,Paneer 250g,3,173.87,521.61,Cash
TXN101222,2025-11-30,CUST1067,,Kathmandu - Kupondole,Apparel,Kids Frock,1,2601.45,2601.45,eSewa
TXN103357,2025-10-10,CUST1016,Neha Poudel,Bhaktapur - Suryabinayak,Electronics,Wall Clock,3,3427.41,10282.23,Cash
TXN105895,2025-09-25,CUST1040,Puja Gurung,Bhaktapur - Suryabinayak,Dairy,Paneer 250g,4,368.69,1474.76,Cash
TXN102298,2025-04-08,CUST1078,Bijay Magar,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,4,1296.73,5186.92,Khalti
TXN104149,2025-10-12,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),2,502.2,1004.4,Cash
TXN101683,2025-09-21,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Salt 1kg,3,334.49,1003.47,Debit/Credit Card
TXN102101,2025-11-13,CUST1119,Nabin Maharjan,Kathmandu - New Road,Personal Care,Nivea Body Lotion,3,488.6,1465.8,eSewa
TXN103842,2025-02-08,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Dairy,Paneer 250g,4,222.49,889.96,Khalti
TXN102145,2025-11-07,CUST1006,Alina Rai,Pokhara - Lakeside,Personal Care,Nivea Body Lotion,1,588.01,588.01,Cash
TXN104378,2025-09-20,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,2,861.67,1723.34,eSewa
TXN101808,2025-12-25,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Household,LED Bulb 9W,1,799.19,799.19,Debit/Credit Card
TXN102527,2025-04-17,CUST1015,Sushma Bhattarai,Chitwan - Bharatpur,Dairy,DDC Milk 1L,3,207.03,621.09,Cash
TXN101114,2025-10-05,CUST1023,Bikash Rai,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,2,161.63,323.26,Cash
TXN103629,2025-02-17,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Grocery,Wai Wai Noodles (pack),1,597.22,597.22,eSewa
TXN103003,2025-03-08,CUST1114,Sabnam Khadka,Biratnagar - Main Road,Grocery,Red Lentil (Masoor Dal) 1kg,2,656.91,1313.82,Cash
TXN103518,2025-04-06,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,4,90.32,361.28,eSewa
TXN103578,2025-09-23,CUST1063,Rohit Basnet,Pokhara - Lakeside,Grocery,Mustard Oil 1L,3,211.49,634.47,Bank Transfer
TXN100066,2025-07-26,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Personal Care,Nivea Body Lotion,3,399.89,1199.67,Cash
TXN101613,2025-07-16,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Personal Care,Dove Soap,1,393.66,393.66,Debit/Credit Card
TXN104063,2025-11-17,CUST1025,Kiran Poudel,Biratnagar - Main Road,Grocery,Mustard Oil 1L,1,722.02,722.02,Debit/Credit Card
TXN100906,2025-11-29,CUST1100,Sujan Shrestha,Kathmandu - Kupondole,Grocery,Red Lentil (Masoor Dal) 1kg,3,355.5,1066.5,eSewa
TXN100367,2025-10-11,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,2,104.01,208.02,Bank Transfer
TXN101882,2025-06-10,CUST1016,Neha Poudel,Chitwan - Bharatpur,Apparel,Cotton T-Shirt,2,1955.97,3911.94,Khalti
TXN100264,2025-09-03,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Khari Biscuit Pack,1,251.83,251.83,Khalti
TXN103896,2025-02-04,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),3,187.8,563.4,Khalti
TXN101652,2025-07-24,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),4,995.11,3980.44,Debit/Credit Card
TXN103559,2025-01-23,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,3,3285.2,9855.6,Debit/Credit Card
TXN103954,2025-01-05,CUST1140,Sabnam Poudel,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,3,427.64,1282.92,Cash
TXN102833,2025-05-13,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,3,388.44,1165.32,Khalti
TXN103297,2025-09-17,CUST1005,Milan Lama,Butwal - Traffic Chowk,Apparel,Winter Jacket,2,1603.17,3206.34,eSewa
TXN100957,2025-10-22,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,4,1501.15,6004.6,eSewa
TXN105132,2025-01-05,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,2,2466.57,4933.14,Khalti
TXN100683,2025-08-31,CUST1080,Sandip Basnet,Chitwan - Bharatpur,Household,Vim Dishwash Bar,1,334.93,334.93,Cash
TXN101856,2025-12-14,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Winter Jacket,1,2215.26,2215.26,Khalti
TXN101630,2025-02-12,CUST1028,Rita Maharjan,Butwal - Traffic Chowk,Beverages,Real Juice 1L,2,472.22,944.44,Cash
TXN103037,2025-03-26,CUST1127,Sunita Adhikari,Kathmandu - New Road,,LED Bulb 9W,2,951.42,1902.84,Cash
TXN101099,2025-11-06,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Dairy,Butter 200g,4,273.59,1094.36,Cash
TXN101201,2025-05-22,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,1,580.44,580.44,Debit/Credit Card
TXN100138,2025-11-22,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Beverages,Nescafe Coffee 100g,1,86.43,86.43,Khalti
TXN104317,2025-06-02,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Electronics,Wall Clock,2,889.52,1779.04,eSewa
TXN100967,2025-08-22,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,3,,9933.21,Debit/Credit Card
TXN100574,2025-10-15,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,1,314.96,314.96,Cash
TXN104799,2025-11-17,CUST1019,Sarita Magar,Kathmandu - New Road,Household,Surf Excel 1kg,1,,706.79,Cash
TXN102624,2025-02-27,CUST1111,Sandip Gurung,Biratnagar - Main Road,Personal Care,Colgate Toothpaste,3,471.6,1414.8,Cash
TXN105192,2025-05-27,CUST1028,Rita Maharjan,Kathmandu - New Road,Household,LED Bulb 9W,2,945.22,1890.44,Cash
TXN103522,2025-09-16,CUST1127,Sunita Adhikari,Kathmandu - New Road,Grocery,Salt 1kg,4,341.93,1367.72,Khalti
TXN104783,2025-01-08,CUST1070,Alina Rai,Kathmandu - Kupondole,Bakery,Butter Cookies,3,302.08,906.24,Khalti
TXN104621,2025-03-13,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Grocery,Sugar 1kg,1,261.01,261.01,eSewa
TXN100614,2025-04-27,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,4,199.84,799.36,Khalti
TXN101795,2025-09-06,CUST1005,Milan Lama,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,662.38,1987.14,Khalti
TXN101400,2025-11-14,CUST1107,Rajesh Basnet,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,521.67,1565.01,Cash
TXN101616,2025-03-28,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,4,182.47,729.88,Khalti
TXN104273,2025-10-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Electronics,USB Cable Type-C,2,2550.58,5101.16,eSewa
TXN105361,2025-02-08,CUST1075,Deepak Magar,Butwal - Traffic Chowk,Personal Care,Colgate Toothpaste,1,602.98,602.98,Debit/Credit Card
TXN100278,2025-02-12,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Apparel,Kids Frock,4,413.5,1654.0,Cash
TXN101623,2025-03-06,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Apparel,Kids Frock,3,393.18,1179.54,eSewa
TXN104008,2025-09-04,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,4,884.8,3539.2,Cash
TXN105504,2025-10-01,CUST1095,Neha Khadka,Pokhara - Lakeside,Dairy,Yogurt (Dahi) 500g,3,324.89,974.67,eSewa
TXN100190,2025-09-22,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,3,1089.59,3268.77,Cash
TXN104396,2025-07-05,CUST1028,Rita Maharjan,Butwal - Traffic Chowk,Electronics,Wall Clock,2,488.2,976.4,Khalti
TXN102143,2025-07-27,CUST1017,Nabin Lama,Pokhara - Lakeside,Grocery,Wai Wai Noodles (pack),1,241.87,241.87,eSewa
TXN105723,2025-12-18,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Personal Care,Nivea Body Lotion,4,539.06,2156.24,Cash
TXN101024,2025-09-23,CUST1115,,Chitwan - Bharatpur,Beverages,Coca-Cola 1.5L,4,90.0,360.0,Cash
TXN104463,2025-10-19,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,3,330.42,991.26,Cash
TXN100030,2025-09-29,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,Extension Board,2,3363.43,6726.86,Khalti
TXN103863,2025-11-21,CUST1111,Sandip Gurung,Biratnagar - Main Road,Grocery,Wheat Flour 5kg,1,738.49,738.49,eSewa
TXN104737,2025-11-04,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Household,Surf Excel 1kg,2,349.78,699.56,eSewa
TXN102202,2025-11-03,CUST1145,Manisha Adhikari,Biratnagar - Main Road,Grocery,Basmati Rice 5kg,3,714.1,2142.3,Cash
TXN102534,2025-07-09,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,Paneer 250g,4,116.15,464.6,Khalti
TXN104114,2025-08-30,CUST1149,,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,1,416.25,416.25,Debit/Credit Card
TXN104070,2025-09-27,CUST1019,Sarita Magar,Kathmandu - Kupondole,Apparel,Kids Frock,4,846.57,3386.28,Cash
TXN102677,2025-09-25,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Personal Care,Sanitary Pads Pack,4,522.43,2089.72,eSewa
TXN103881,2025-04-03,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,588.85,2355.4,eSewa
TXN102019,2025-07-17,CUST1044,Puja Magar,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,3,121.35,364.05,eSewa
TXN103072,2025-09-28,CUST1035,Rita Shrestha,Biratnagar - Main Road,Personal Care,Sanitary Pads Pack,3,297.65,892.95,Cash
TXN105619,2025-01-02,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Bakery,Khari Biscuit Pack,4,54.33,217.32,Khalti
TXN103345,2025-07-28,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Dairy,Yogurt (Dahi) 500g,4,346.81,1387.24,eSewa
TXN101467,2025-08-24,CUST1070,Alina Rai,Kathmandu - Kupondole,Personal Care,Nivea Body Lotion,1,189.87,189.87,eSewa
TXN104992,2025-07-24,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Beverages,Real Juice 1L,3,172.29,516.87,Khalti
TXN100349,2025-10-20,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Dairy,DDC Milk 1L,2,105.11,210.22,
TXN101584,2025-10-11,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Personal Care,Dove Soap,2,243.73,487.46,Khalti
TXN101410,2025-09-27,CUST1033,Rohit Khadka,Butwal - Traffic Chowk,Beverages,Nescafe Coffee 100g,3,189.95,569.85,Cash
TXN102085,2025-02-26,CUST1108,,Bhaktapur - Suryabinayak,Grocery,Wai Wai Noodles (pack),1,368.07,368.07,Bank Transfer
TXN100242,2025-11-16,CUST1122,Prakash Shrestha,Biratnagar - Main Road,Dairy,DDC Milk 1L,4,280.83,1123.32,eSewa
TXN100416,2025-07-29,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Dairy,Butter 200g,3,225.15,675.45,eSewa
TXN105066,2025-05-21,CUST1135,Sabina Bhattarai,Pokhara - Lakeside,Personal Care,Colgate Toothpaste,2,423.59,847.18,Khalti
TXN102563,2025-02-13,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Beverages,Gorkha Beer (6-pack),2,259.03,518.06,eSewa
TXN105016,2025-11-28,CUST1128,Milan Karki,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),4,131.32,525.28,eSewa
TXN101097,2025-03-07,CUST1016,Neha Poudel,Chitwan - Bharatpur,Apparel,Kids Frock,2,874.36,1748.72,Debit/Credit Card
TXN100600,2025-04-27,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,4,398.71,1594.84,Cash
TXN100440,2025-12-03,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Beverages,Nescafe Coffee 100g,1,90.95,90.95,eSewa
TXN104882,2025-11-11,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Bakery,Butter Cookies,4,276.63,1106.52,eSewa
TXN103273,2025-04-07,CUST1070,Alina Rai,Kathmandu - Kupondole,Bakery,Khari Biscuit Pack,4,323.51,1294.04,Khalti
TXN101762,2025-09-04,CUST1127,Sunita Adhikari,Kathmandu - New Road,Beverages,Nescafe Coffee 100g,1,439.84,439.84,Cash
TXN103964,2025-02-08,CUST1045,Sunita Magar,Kathmandu - Kupondole,Household,Vim Dishwash Bar,1,168.46,168.46,Cash
TXN100668,2025-10-23,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Personal Care,Dove Soap,3,512.32,1536.96,
TXN100892,2025-07-10,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,3,594.61,1783.83,eSewa
TXN102825,2025-04-08,CUST1038,Anita Magar,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,3,300.59,901.77,Cash
TXN105485,2025-04-01,CUST1110,Sushma Karki,Biratnagar - Main Road,Electronics,Wall Clock,3,2323.59,6970.77,
TXN105918,2025-11-19,CUST1036,Sunita Maharjan,Bhaktapur - Suryabinayak,Personal Care,Colgate Toothpaste,1,562.75,562.75,Debit/Credit Card
TXN103280,2025-04-04,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Dairy,Butter 200g,1,184.04,184.04,eSewa
TXN102852,2025-04-15,CUST1014,Neha Basnet,Kathmandu - Kupondole,Bakery,Khari Biscuit Pack,3,289.66,868.98,Khalti
TXN101639,2025-09-03,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),2,840.8,1681.6,eSewa
TXN103517,2025-09-19,CUST1039,Sabina Thapa,Chitwan - Bharatpur,Apparel,Kids Frock,1,1522.24,1522.24,eSewa
TXN105567,2025-01-24,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,3,244.27,732.81,Cash
TXN100138,2025-11-22,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Formal Shirt,3,1355.1,4065.3,eSewa
TXN105637,2025-01-13,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Surf Excel 1kg,1,474.88,474.88,Debit/Credit Card
TXN100043,2025-11-24,CUST1048,Kritika Rai,Kathmandu - New Road,Electronics,Bluetooth Earphones,4,2678.22,10712.88,Cash
TXN102297,2025-07-08,CUST1005,Milan Lama,Pokhara - Lakeside,Dairy,DDC Milk 1L,3,385.19,1155.57,Khalti
TXN102291,2025-11-27,CUST1096,Sabnam Magar,Pokhara - Lakeside,Grocery,Red Lentil (Masoor Dal) 1kg,1,808.48,808.48,Debit/Credit Card
TXN103740,2025-03-02,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Personal Care,Colgate Toothpaste,3,257.71,773.13,Cash
TXN100624,2025-06-12,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,3,692.76,2078.28,Cash
TXN104905,2025-02-15,CUST1074,Bikash Rai,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,2,990.08,1980.16,Cash
TXN105819,2025-04-15,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Bakery,Khari Biscuit Pack,2,214.8,429.6,Debit/Credit Card
TXN100544,2025-04-28,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,1,111.58,111.58,Cash
TXN101407,2025-04-10,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Beverages,Coca-Cola 1.5L,1,122.54,122.54,Cash
TXN100922,2025-09-20,CUST1057,Neha Karki,Bhaktapur - Suryabinayak,Apparel,Kids Frock,2,2699.94,5399.88,Cash
TXN103415,2025-12-15,CUST1148,Sarita Basnet,Kathmandu - Kupondole,Dairy,Butter 200g,3,,814.8,Cash
TXN102944,2025-07-28,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,2,151.44,302.88,Khalti
TXN101070,2025-09-27,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,3,543.82,1631.46,Khalti
TXN100580,2025-11-01,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Personal Care,Nivea Body Lotion,2,304.22,608.44,Khalti
TXN100617,2025-07-27,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Dairy,Paneer 250g,3,305.66,916.98,Cash
TXN102906,2025-10-11,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Grocery,Salt 1kg,2,829.13,1658.26,eSewa
TXN103964,2025-02-08,CUST1045,Sunita Magar,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,3,127.76,383.28,Debit/Credit Card
TXN103008,2025-04-09,CUST1025,Kiran Poudel,Kathmandu - New Road,Household,Harpic Toilet Cleaner,1,1043.83,1043.83,Cash
TXN105939,2025-09-23,CUST1056,Alina Shrestha,Kathmandu - New Road,Dairy,Nimbus Cheese Slices,4,200.22,800.88,Debit/Credit Card
TXN101436,2025-08-03,CUST1032,Deepak Khadka,Lalitpur - Pulchowk,Household,LED Bulb 9W,1,886.31,886.31,eSewa
TXN103703,2025-07-01,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,4,352.38,1409.52,eSewa
TXN104045,2025-01-15,CUST1017,Nabin Lama,Pokhara - Lakeside,Household,Vim Dishwash Bar,4,617.89,2471.56,Debit/Credit Card
TXN103128,2025-03-19,CUST1080,Sandip Basnet,Chitwan - Bharatpur,Grocery,Wai Wai Noodles (pack),2,277.56,555.12,Khalti
TXN101441,2025-01-10,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Salt 1kg,4,519.61,2078.44,Khalti
TXN105569,2025-07-02,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,3,2283.32,6849.96,Cash
TXN100891,2025-12-31,CUST1070,Alina Rai,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,1,356.22,356.22,Cash
TXN100342,2025-11-17,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Bakery,Khari Biscuit Pack,4,161.56,646.24,Khalti
TXN104060,2025-08-05,CUST1040,Puja Gurung,Kathmandu - New Road,Apparel,Socks (3-pair pack),2,1487.9,2975.8,Bank Transfer
TXN104197,2025-08-23,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Grocery,Red Lentil (Masoor Dal) 1kg,1,249.73,249.73,Cash
TXN103667,2025-04-04,CUST1003,Kiran Adhikari,Pokhara - Lakeside,Beverages,Real Juice 1L,1,453.58,453.58,Cash
TXN102291,2025-11-27,CUST1096,Sabnam Magar,Pokhara - Lakeside,Electronics,Extension Board,1,1965.6,1965.6,Cash
TXN100182,2025-12-20,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Wheat Flour 5kg,4,156.98,627.92,Debit/Credit Card
TXN101405,2025-11-26,CUST1123,Sujan Tamang,Kathmandu - New Road,Household,Steel Lunch Box,4,217.17,868.68,Cash
TXN101189,2025-11-29,CUST1068,Sarita Adhikari,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,2,110.88,221.76,Khalti
TXN104654,2025-10-21,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,1,1966.98,1966.98,eSewa
TXN105025,2025-04-05,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Grocery,Basmati Rice 5kg,3,334.35,1003.05,Cash
TXN104714,2025-02-15,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Wall Clock,4,2585.63,10342.52,eSewa
TXN101350,2025-11-23,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,3,481.81,1445.43,Debit/Credit Card
TXN102932,2025-10-25,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Dairy,Butter 200g,2,303.11,606.22,Khalti
TXN100049,2025-12-20,CUST1019,Sarita Magar,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,4,344.11,1376.44,Khalti
